
"Gas","NFR/CRF Group","Source","Activity","Units","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Benzo[a]pyrene","1A2a","Iron and steel - combustion plant","Coal","kg","0.027","0.02025","0.0135","0.02925","0.0315","0.018","0.00675","0.00168928838128566","0.00980481959142893","0.0165410572245483","0.00630408465941883","0.00225","0","0","0","0","0.00225","0.16875","0.15534","0.13482","0.1446525","0.118395","0.1138725","0.119655","0.12204","0.0999225","0.0779649325014962","0.074295","0.0750375","0.06156","0.054405"
"Benzo[a]pyrene","1A2a","Iron and steel - combustion plant","Coke","kg","7.02","5.94","6.18","5.4","1.95","0.42","0.75","1.2","0.69","0.51","0.57","0.96","0.8592","0.69","0.66","0.669","0.7881","0.6876","0.4026","0.1992","0.2115","0.2193","0.3795","0.3777","0.4101","0.4359","0.3591","0.21","0.0609","0.1065","0.126"
"Benzo[a]pyrene","1A2a","Iron and steel - combustion plant","Coke oven gas","kg","0.0187056699686428","0.0184303995686428","0.0176185851686428","0.0171800187686428","0.0167321211686428","0.0167531163686428","0.0160696059686428","0.0167717787686428","0.0150525051686428","0.0143495185322987","0.0142440061698821","0.0106241704724672","0.00860071953627487","0.00792204018299689","0.00649591853773336","0.00839411301100631","0.00910103209743735","0.00913452384545768","0.00889902986199368","0.0084884338588302","0.0096500764822605","0.00869626587528465","0.00786168234689044","0.00809796981007365","0.00744358777510349","0.00645182089453799","0.00413429987885949","0.00433082278405104","0.00426894137982333","0.00443842703474614","0.00482887487947825"
"Benzo[a]pyrene","1A2a","Iron and steel - combustion plant","Fuel oil","kg","0.135209134840218","0.185649633671083","0.181226469212783","0.373224598597038","0.329359407638348","0.304500888542479","0.09828","0.13932","0.280155967383247","0.413172621349751","0.328485062111455","0.377881752879042","0.299418194924699","0.159604293921402","0.182612349639532","0.155762121974719","0.142103228238539","0.190401365489441","0.15943541889117","0.17108437577548","0.0661037157024793","0.035127459655485","0.0307882108183079","0.0155103529411765","0.0133765459057072","0.0266839017317761","0.0137900883752549","0.0135954594594595","0.0198529317507418","0.0152283542435424","0.0196130610687023"
"Benzo[a]pyrene","1A2a","Iron and steel - combustion plant","Gas oil","kg","0.000836790592240953","0.000772744612357041","0.000855338803713628","0.00095798192015007","0.00122901140734923","0.00122925740642997","0.00130127363731497","0.00126548077106811","0.00123917634403383","0.001335605951751","0.00055303302590078","0.000525174442779899","0.000543026173427205","0.000637905959843333","0.000600194251743929","0.000935047743468522","0.000802771133660523","0.000459219387761064","0.000296576415505911","0.000212613403432845","0.000276150924256414","0.000162034911636295","0.000170467530799258","0.000215356136814513","0.000255981862416132","0.000296016941007979","0.000219218179453558","0.000209300866659367","0.000235584885706065","0.000189009183972122","0.000161888251470652"
"Benzo[a]pyrene","1A2a","Iron and steel - combustion plant","LPG","kg","0.00033731291081077","0.000337358024755835","0.000244639362355835","0.000244639362355835","0.000337358024755835","0.000330098647081311","0.000202686953823644","0.000566863849775951","0.000695389968","0.000695389968","0.000794731392","0","0.0003283231431168","0","0","0","0","0","0.000143779685302255","0.000119800065105216","5.19428698350556e-05","0","7.28096290573797e-05","2.4485103490896e-05","9.7958655288e-05","7.3458583660224e-05","2.0166259037328e-05","2.47911920406e-05","2.2160506275e-05","2.0509274750976e-05","1.29009815532e-05"
"Benzo[a]pyrene","1A2a","Iron and steel - combustion plant","Natural gas","kg","0.0312712677435761","0.0289041841399171","0.0319935848004749","0.0358329069914436","0.0467596777566332","0.046769037179723","0.0495090082892615","0.0481472122296958","0.0470428003050996","0.0509246210315935","0.0212786483946568","0.0203614249318566","0.0210025454135078","0.0244725515240506","0.0236559418594656","0.0207404815669934","0.0205930706533291","0.0180590024202155","0.0180157485727809","0.0134326402694461","0.0152528035244468","0.0145760009060367","0.012832385007472","0.0134130634474633","0.0136838364032468","0.0134971264900646","0.0114841647185393","0.0112682098446093","0.0116974813084322","0.0111992411212523","0.0101995874601484"
"Benzo[a]pyrene","1A2b","Autogenerators","Coal","kg","0.952811293792248","1.01795345720378","0.964811302982734","1.18729537985694","1.02371348341345","1.07774102791316","1.4094","1.35675","1.41665274725275","1.13969889677911","0.991322261584242","1.06258631846411","1.11032046547235","0.938939602951633","0.952453646301587","1.01448417005072","0.985582891174673","0.85859641524788","0.830535056434126","0.667021577696233","0.639894294169283","0.647618370798183","0.517119457356093","0.0176327898408922","0.0100352934849271","0.00966095688526242","0.00787309928962529","0.00733424783695111","0.00797955669891425","0.00786135314654572","0.00810215531805187"
"Benzo[a]pyrene","1A2b","Autogeneration - exported to grid","Coal","kg","0.360288706207742","0.350946542796223","0.367188697017269","0.648704620143048","0.55668651658655","0.402758972086842","0.4698","0.45225","0.348247252747253","0.295801103220899","0.301077738415757","0.414205681535891","0.32634053452765","0.472260397048367","0.375847353698414","0.313708829949283","0.374623108825327","0.47341258475212","0.569153943565874","0.610258422303767","0.501089705830717","0.507648629201817","0.440606542643907","0.0121302101591078","0.0068217065150729","0.00772704311473758","0.00620357221426117","0.00542775216304888","0.00615044330108575","0.00626864685345428","0.00660384468194813"
"Benzo[a]pyrene","1A2b","Non-Ferrous Metal (combustion)","Coal","kg","0.094405","0.35372","0.328625","0.35611","0.31309","0.27485","0.232774295619017","0.133682774546586","0.120349923834349","0.187599351579248","0.0877095450721444","0.085413913135935","0.125490637946653","0.0847159350111326","0.0577354222447178","0.0684351365089531","0.0942806816454907","0.0631109074763678","0.05923615","0.0542291","0.04977175","0.04719055","0.04549365","0.0454339","0.05019","0.04541","0.0412279260769325","0.0388375","0.03585","0.032265","0.0287995"
